ID,lat,lon,name,type,notes,marker
jordan-lake-state-recreation-area-new-hope,35.68222222,-79.04777778,Jordan Lake State Recreation Area - New Hope,ncbt,,small_red
jordan-lake-state-recreation-area-parkers-creek,35.74416667,-79.04194444,Jordan Lake State Recreation Area - Parkers Creek,ncbt,,small_red
jordan-lake-state-recreation-area-seaforth,35.72611111,-79.035,Jordan Lake State Recreation Area - Seaforth,ncbt,,small_red
jordan-lake-state-recreation-area-vista-point,35.70388889,-79.04833333,Jordan Lake State Recreation Area - Vista Point,ncbt,,small_red
joyce-kilmer-memorial-forest,35.35916667,-83.92888889,Joyce Kilmer Memorial Forest,ncbt,,small_red
julian-price-memorial-park,36.13861111,-81.73638889,Julian Price Memorial Park,ncbt,,small_red
kerr-lake-state-recreation-area-bullocksville,36.45833333,-78.36472222,Kerr Lake State Recreation Area - Bullocksville,ncbt,,small_red
kerr-lake-state-recreation-area-county-line,36.51944444,-78.32027778,Kerr Lake State Recreation Area - County Line,ncbt,,small_red
kerr-lake-state-recreation-area-henderson-point,36.53472222,-78.34555556,Kerr Lake State Recreation Area - Henderson Point,ncbt,,small_red
kerr-lake-state-recreation-area-hibernia,36.51055556,-78.37472222,Kerr Lake State Recreation Area - Hibernia,ncbt,,small_red
kerr-lake-state-recreation-area-kimball-point,36.53888889,-78.31666667,Kerr Lake State Recreation Area - Kimball Point,ncbt,,small_red
kerr-lake-state-recreation-area-nutbush,36.41277778,-78.395,Kerr Lake State Recreation Area - Nutbush,ncbt,,small_red
kerr-lake-state-recreation-area-satterwhite-point,36.44694444,-78.37166667,Kerr Lake State Recreation Area - Satterwhite Point,ncbt,,small_red
lake-benson-park,35.67138889,-78.62861111,Lake Benson Park,ncbt,,small_red
lake-crabtree-county-park,35.84166667,-78.79527778,Lake Crabtree County Park,ncbt,,small_red
lake-james-state-park,35.73166667,-81.90305556,Lake James State Park,ncbt,,small_red
lake-johnson-park,35.76222222,-78.71555556,Lake Johnson Park,ncbt,,small_red
lake-jordan-dam-and-visitor-assistance-center,35.65415,-79.0704,Lake Jordan Dam and Visitor Assistance Center,ncbt,,small_red
lake-junaluska,35.52361111,-82.98166667,Lake Junaluska,ncbt,,small_red
lake-norman-state-park,35.65,-80.94611111,Lake Norman State Park,ncbt,,small_red
lake-reidsville-recreational-park,36.29277778,-79.68194444,Lake Reidsville Recreational Park,ncbt,,small_red
lakeside-park,35.78638889,-81.44055556,Lakeside Park,ncbt,,small_red
lake-waccamaw-state-park,34.27805556,-78.46555557,Lake Waccamaw State Park,ncbt,,small_red
lake-wheeler,35.69611111,-78.69277778,Lake Wheeler,ncbt,,small_red
latta-plantation-nature-preserve,35.35583333,-80.90888889,Latta Plantation Nature Preserve,ncbt,,small_red
lenoir-greenway,35.92194444,-81.5225,Lenoir Greenway,ncbt,,small_red
lewis-fork-overlook,36.26194444,-81.44055556,Lewis Fork Overlook,ncbt,,small_red
linville-falls,35.95527778,-81.92805556,Linville Falls,ncbt,,small_red
little-river-regional-park-and-natural-area,36.16166667,-78.975,Little River Regional Park and Natural Area,ncbt,,small_red
little-tennessee-river-greenway,35.18388889,-83.37083333,Little Tennessee River Greenway,ncbt,,small_red
lower-mcalpine-and-mcmullen-creek-greenway,35.08722222,-80.85694445,Lower McAlpine and McMullen Creek Greenway,ncbt,,small_red
lumber-river-state-park,34.92611111,-79.35444444,Lumber River State Park,ncbt,,small_red
lumber-river-state-park-chalk-banks-and-upper-sections,34.92611111,-79.35444444,Lumber River State Park - Chalk Banks and upper sections,ncbt,,small_red
mackay-island-national-wildlife-refuge,36.52777779,-75.99027779,Mackay Island National Wildlife Refuge,ncbt,,small_red
mahogany-rock,36.44111111,-81.09527778,Mahogany Rock,ncbt,,small_red
mallard-and-clarks-creek-greenway,35.33472222,-80.77333333,Mallard and Clark's Creek Greenway,ncbt,,small_red
masonboro-island-national-estuarine-research-reserve,34.16583333,-77.84305557,Masonboro Island National Estuarine Research Reserve,ncbt,,small_red
mason-farm-biological-reserve,35.89222222,-79.01638889,Mason Farm Biological Reserve,ncbt,,small_red
mason-inlet-waterbird-management-area,34.23472223,-77.7761111,Mason Inlet Waterbird Management Area,ncbt,,small_red
mattamuskeet-national-wildlife-refuge,35.45194444,-76.17722222,Mattamuskeet National Wildlife Refuge,ncbt,,small_red
max-patch,35.79388889,-82.9625,Max Patch,ncbt,,small_red
mayo-park,36.48138889,-78.86777778,Mayo Park,ncbt,,small_red
mayo-river-state-park,36.43,-79.95083333,Mayo River State Park,ncbt,,small_red
mcalpine-creek-and-campbell-creek-greenways,35.15055556,-80.74444444,McAlpine Creek and Campbell Creek Greenways,ncbt,,small_red
mcdowell-nature-preserve,35.09444444,-81.02388889,McDowell Nature Preserve,ncbt,,small_red
meat-camp-creek-environmental-studies-area,36.26388889,-81.62861111,Meat Camp Creek Environmental Studies Area,ncbt,,small_red
medoc-mountain-state-park,36.26472222,-77.8875,Medoc Mountain State Park,ncbt,,small_red
merchants-millpond-state-park,36.41694444,-76.69805555,Merchants Millpond State Park,ncbt,,small_red
mill-creek-paddle-trail,36.19,-76.47083333,Mill Creek Paddle Trail,ncbt,,small_red
miller-park,36.08694444,-80.28444444,Miller Park,ncbt,,small_red
mingo-falls,35.53416667,-83.27638889,Mingo Falls,ncbt,,small_red
mitchells-nursery-and-greenhouse-,36.298802,-80.389456,Mitchell's Nursery and Greenhouse,ncbt,,small_red
moores-creek-national-battlefield,34.4575,-78.10944443,Moores Creek National Battlefield,ncbt,,small_red
morrow-mountain-state-park,35.37333333,-80.07305556,Morrow Mountain State Park,ncbt,,small_red
moses-h-cone-memorial-park,36.15111111,-81.69166667,Moses H. Cone Memorial Park,ncbt,,small_red
mountain-gateway-museum,35.62777778,-82.18055556,Mountain Gateway Museum,ncbt,,small_red
mount-ida-nature-preserve,35.67138889,-81.98916667,Mount Ida Nature Preserve,ncbt,,small_red
mount-jefferson-state-natural-area,36.39777778,-81.48138889,Mount Jefferson State Natural Area,ncbt,,small_red
mount-mitchell-state-park,35.76666667,-82.26472222,Mount Mitchell State Park,ncbt,,small_red
nc-aquarium-at-fort-fisher,33.96277777,-77.92694444,NC Aquarium at Fort Fisher,ncbt,,small_red
nc-aquarium-at-pine-knoll-shores-and-t-roosevelt-state-natur,34.69916667,-76.82888888,NC Aquarium at Pine Knoll Shores and T. Roosevelt State Natural Area,ncbt,,small_red
nc-zoological-park,35.63027778,-79.76611111,NC Zoological Park,ncbt,,small_red
needmore-game-land,35.32583333,-83.5225,Needmore Game Land,ncbt,,small_red
newell-farms,36.38472222,-78.17277778,Newell Farms,ncbt,,small_red
new-river-state-park,36.45611111,-81.33694444,New River State Park,ncbt,,small_red
norman-wilder-forest,35.22444444,-82.27388889,Norman Wilder Forest,ncbt,,small_red
northampton-county-nature-trail,36.41388888,-77.43583334,Northampton County Nature Trail,ncbt,,small_red
north-carolina-arboretum,35.49805556,-82.60888889,North Carolina Arboretum,ncbt,,small_red
north-mills-river,35.40555556,-82.64194444,North Mills River,ncbt,,small_red
north-river-game-land,36.26972,-76.02944001,North River Game Land,ncbt,,small_red
oakdale-cemetary,34.24388889,-77.93111111,Oakdale Cemetary,ncbt,,small_red
occoneechee-mountain-state-natural-area,36.06055556,-79.11694444,Occoneechee Mountain State Natural Area,ncbt,,small_red
oconaluftee-indian-village-botanical-garden,35.48722222,-83.32305556,Oconaluftee Indian Village Botanical Garden,ncbt,,small_red
oconaluftee-island-park,35.47916667,-83.32027778,Oconaluftee Island Park,ncbt,,small_red
oconaluftee-visitor-center,35.51388889,-83.30611111,Oconaluftee Visitor Center,ncbt,,small_red
old-waynesborough-historical-village,35.3757143,-78.0128424,Old Waynesborough Historical Village,ncbt,,small_red
onslow-county-cow-horn-new-river-paddle-trail,34.89416667,-77.5125,Onslow County Cow Horn - New River Paddle Trail,ncbt,,small_red
onslow-county-public-beach-access-2,34.46083333,-77.485,Onslow County Public Beach Access #2,ncbt,,small_red
orton-plantation-gardens,34.04527779,-77.94888888,Orton Plantation Gardens,ncbt,,small_red
outer-banks-center-for-wildlife-education,36.37472222,-75.83055556,Outer Banks Center for Wildlife Education,ncbt,,small_red
padgett-poplar-tree-trail,35.04472222,-83.17583333,Padgett Poplar Tree Trail,ncbt,,small_red
palmetto-peartree-preserve,35.98805555,-76.13416666,Palmetto-Peartree Preserve,ncbt,,small_red
patsy-pond-nature-trail,34.71861111,-76.96361111,Patsy Pond Nature Trail,ncbt,,small_red
pea-island-national-wildlife-refuge,35.7161111,-75.49361112,Pea Island National Wildlife Refuge,ncbt,,small_red
pearsons-falls,35.215,-82.33583333,Pearson's Falls,ncbt,,small_red
pee-dee-game-land-blewett-falls,34.99083333,-79.87666667,Pee Dee Game Land - Blewett Falls,ncbt,,small_red
pee-dee-national-wildlife-refuge,35.0575,-80.09361111,Pee Dee National Wildlife Refuge,ncbt,,small_red
pettigrew-state-park,35.79055555,-76.40638889,Pettigrew State Park,ncbt,,small_red
piedmont-environmental-centerl-of-high-point,36.00388889,-79.95416667,Piedmont Environmental Centerl of High Point,ncbt,,small_red
pilot-mountain-state-park,36.34027778,-80.48,Pilot Mountain State Park,ncbt,,small_red
pink-beds,35.35305556,-82.77944444,Pink Beds,ncbt,,small_red
pisgah-center-for-wildlife-education,35.28416667,-82.79166667,Pisgah Center for Wildlife Education,ncbt,,small_red
pisgah-ridge,35.40083333,-82.75416667,Pisgah Ridge,ncbt,,small_red
pocosin-lakes-national-wildlife-refuge,35.77305556,-76.52666667,Pocosin Lakes National Wildlife Refuge,ncbt,,small_red
prairie-ridge-ecostation-for-wildlife-and-learning,35.81166667,-78.71333333,Prairie Ridge Ecostation for Wildlife and Learning,ncbt,,small_red
queen-branch,35.28361111,-83.46694444,Queen Branch,ncbt,,small_red
rachel-carson-national-estuarine-research-reserve,34.71472223,-76.66777778,Rachel Carson National Estuarine Research Reserve,ncbt,,small_red
raft-swamp-farms,34.90388889,-79.21166667,Raft Swamp Farms,ncbt,,small_red
rail-switch-nature-trail,35.86916666,-76.74416666,Rail Switch Nature Trail,ncbt,,small_red
ranger-falls-trail,35.08583333,-83.2175,Ranger Falls Trail,ncbt,,small_red
raven-rock-state-park,35.46027778,-78.91305556,Raven Rock State Park,ncbt,,small_red
reedy-creek-nature-preserve,35.26222222,-80.72,Reedy Creek Nature Preserve,ncbt,,small_red
regional-fitness-trail,36.32555556,-76.21805557,Regional Fitness Trail,ncbt,,small_red
reynolda-gardens-of-wake-forest-university,36.12722222,-80.28444444,Reynolda Gardens of Wake Forest University,ncbt,,small_red
richmond-hill-park,35.61804722,-82.58889722,Richmond Hill Park,ncbt,,small_red
ridge-junction-overlook,35.71722222,-82.27861111,Ridge Junction Overlook,ncbt,,small_red
riverbend-park,35.82,-81.1875,Riverbend Park,ncbt,,small_red
river-park-north,35.62861111,-77.36027777,River Park North,ncbt,,small_red
riverwalk-at-riverbend,35.47555556,-83.31916667,Riverwalk at Riverbend,ncbt,,small_red
roanoke-canal-trail-and-museum,36.47444445,-77.64805557,Roanoke Canal Trail and Museum,ncbt,,small_red
roanoke-island-marsh-game-land,35.88388889,-75.65833334,Roanoke Island Marsh Game Land,ncbt,,small_red
roanoke-river-national-wildlife-refuge-the-kuralt-trail,35.86500001,-77.03583334,Roanoke River National Wildlife Refuge - The Kuralt Trail,ncbt,,small_red
roanoke-river-paddle-trail-cashie-river-broad-creek,35.99194445,-76.94305556,"Roanoke River Paddle Trail - Cashie River, Broad Creek",ncbt,,small_red
roanoke-river-paddle-trail-conaby-creek,35.89555555,-76.705,Roanoke River Paddle Trail - Conaby Creek,ncbt,,small_red
roanoke-river-paddle-trail-mainstem-roanoke-devils-gut-gardn,35.85916667,-77.03916668,"Roanoke River Paddle Trail - Mainstem Roanoke, Devil's Gut, Gardner Creek, Broad Creek, Cow Creek",ncbt,,small_red
roanoke-river-paddle-trail-weldon-to-us-258-bridge,36.42722222,-77.59111111,Roanoke River Paddle Trail - Weldon to US 258 Bridge,ncbt,,small_red
salem-lake-salem-lake-greenway-and-civitan-park,36.09472222,-80.19305556,"Salem Lake, Salem Lake Grenway, and Civitan Park",ncbt,,small_red
sanders-ridge-winery-and-restaurant-,36.197239,-80.666903,Sander's Ridge (Winery and Restaurant),ncbt,,small_red
sandhills-game-land,35.00805556,-79.62472222,Sandhills Game Land,ncbt,,small_red
sandy-mush-game-land,35.71916667,-82.67111111,Sandy Mush Game Land,ncbt,,small_red
san-lee-environmental-education-and-recreation-park,35.48277778,-79.12638889,San-Lee Environmental Education and Recreation Park,ncbt,,small_red
schenck-forest,35.81611111,-78.72027778,Schenck Forest,ncbt,,small_red
scuppernong-river-interpretive-trail,35.91527778,-76.25333334,Scuppernong River Interpretive Trail,ncbt,,small_red
seabirding-pelagic-trips,35.20916667,-75.70166666,Seabirding Pelagic Trips,ncbt,,small_red
shady-grove-gardens-at-the-peak,36.41027778,-81.65194444,Shady Grove Gardens at the Peak,ncbt,,small_red
singletary-lake-state-park,34.58722223,-78.44750001,Singletary Lake State Park,ncbt,,small_red
smith-creek-park,34.28458333,-77.85461111,Smith Creek Park,ncbt,,small_red
snowbird-mountain-lodge,35.31916667,-83.86222222,Snowbird Mountain Lodge,ncbt,,small_red
southern-great-balsam-mountains,35.35972222,-82.98666667,Southern Great Balsam Mountains,ncbt,,small_red
south-mountains-game-land,35.56583333,-81.72222222,South Mountains Game Land,ncbt,,small_red
south-mountains-state-park,35.6025,-81.62833333,South Mountains State Park,ncbt,,small_red
southport-riverwalk,33.91722222,-78.01777778,Southport Riverwalk,ncbt,,small_red
spruce-pine-riverside-park,35.91388889,-82.07,Spruce Pine Riverside Park,ncbt,,small_red
stecoah-gap,35.35777778,-83.71861111,Stecoah Gap,ncbt,,small_red
stewart-parkway-riverwalk-and-boardwalk,35.53972222,-77.05388889,Stewart Parkway Riverwalk and Boardwalk,ncbt,,small_red
stone-mountain-state-park,36.37944444,-81.02555556,Stone Mountain State Park,ncbt,,small_red
stump-sound-park,34.54916668,-77.44999999,Stump Sound Park,ncbt,,small_red
suggs-mill-pond-game-land,34.80722223,-78.65138889,Suggs Mill Pond Game Land,ncbt,,small_red
sunset-beach-island,33.86833333,-78.50694444,Sunset Beach Island,ncbt,,small_red
sunset-rock-trail,35.05194444,-83.18805556,Sunset Rock Trail,ncbt,,small_red
swanquarter-national-wildlife-refuge,35.44305556,-76.37638889,Swanquarter National Wildlife Refuge,ncbt,,small_red
swift-creek-bluffs,35.7175,-78.75305556,Swift Creek Bluffs,ncbt,,small_red
sylvan-heights-waterfowl-park,36.14522222,-77.41430556,Sylvan Heights Waterfowl Park,ncbt,,small_red
tanawha-trail-grandfather-corridor,36.08444444,-81.82972222,Tanawha Trail/ Grandfather Corridor,ncbt,,small_red
tanglewood-park-and-arboretum,36.00305556,-80.40666667,Tanglewood Park and Arboretum,ncbt,,small_red
tar-river-trail,35.95166666,-77.81861112,Tar River Trail,ncbt,,small_red
tessentee-bottomland-preserve,35.06861111,-83.37972222,Tessentee Bottomland Preserve,ncbt,,small_red
the-bog-garden,36.09111111,-79.84,The Bog Garden,ncbt,,small_red
the-elizabethan-gardens,35.93694445,-75.71138889,The Elizabethan Gardens,ncbt,,small_red
thurmond-chatham-game-land,36.37944444,-81.16638889,Thurmond Chatham Game Land,ncbt,,small_red
town-creek-indian-mound-state-historic-site,35.18472222,-79.93166667,Town Creek Indian Mound State Historic Site,ncbt,,small_red
turnbull-creek-educational-state-forest,34.689369,-78.589804,Turnbull Creek Educational State Forest,ncbt,,small_red
upper-perquimans-river-paddle-trail,36.26833333,-76.54499999,Upper Perquimans River Paddle Trail,ncbt,,small_red
uwharrie-national-forest-badin-lake-recreation-area,35.44777778,-80.07777778,Uwharrie National Forest - Badin Lake Recreation Area,ncbt,,small_red
uwharrie-national-forest-birkhead-wilderness-area,35.61805556,-79.94916667,Uwharrie National Forest - Birkhead Wilderness Area,ncbt,,small_red
uwharrie-national-forest-densons-creek-nature-trail,35.36138889,-79.86333333,Uwharrie National Forest - Densons Creek Nature Trail,ncbt,,small_red
uwharrie-national-forest-uwharrie-national-recreational-trai,35.31277778,-80.04888889,Uwharrie National Forest - Uwharrie National Recreational Trail,ncbt,,small_red
valle-crucis-community-park,36.20777778,-81.77027778,Valle Crucis Community Park,ncbt,,small_red
vance-game-land-crooked-run-wildlife-management-area,36.38944444,-78.4175,Vance Game Land - Crooked Run Wildlife Management Area,ncbt,,small_red
van-swamp-game-land,35.69444445,-76.7725,Van Swamp Game Land,ncbt,,small_red
waterrock-knob,35.45972222,-83.14111111,Waterrock Knob,ncbt,,small_red
weaverbarton-shuford-memorial-wildlife-sanctuary,35.23916667,-82.20888889,Weaverbarton Shuford Memorial Wildlife Sanctuary,ncbt,,small_red
west-branch-wetland-nature-preserve-and-west-branch-greenway,35.464445,-80.779381,West Branch Wetland Nature Preserve and West Branch Greenway,ncbt,,small_red
weyerhaeusers-cool-springs-environmental-education-center,35.18916667,-77.08611112,Weyerhaeuser's Cool Springs Environmental Education Center,ncbt,,small_red
weymouth-woods-sandhills-nature-preserve,35.14694444,-79.36888889,Weymouth Woods Sandhills Nature Preserve,ncbt,,small_red
whippoorwill-academy-and-village,36.08388889,-81.37333333,Whippoorwill Academy and Village,ncbt,,small_red
white-deer-park,35.68055556,-78.6275,White Deer Park,ncbt,,small_red
white-pines-nature-preserve,35.61444444,-79.15694444,White Pines Nature Preserve,ncbt,,small_red
whiteside-mountain,35.08055556,-83.14361111,Whiteside Mountain,ncbt,,small_red
william-b-umstead-state-park,35.88027778,-78.75777778,William B. Umstead State Park,ncbt,,small_red
wilson-botanical-gardens,35.70666667,-77.92694444,Wilson Botanical Gardens,ncbt,,small_red
w-kerr-scott-reservoir,36.12194444,-81.24916667,W. Kerr Scott Reservoir,ncbt,,small_red
yadkin-river-greenway,36.15361111,-81.15888889,Yadkin River Greenway,ncbt,,small_red
yellow-mountain-gap,36.11666667,-82.04861111,Yellow Mountain Gap,ncbt,,small_red
zekes-island-national-estuarine-research-reserve,33.95916666,-77.9413889,Zeke's Island National Estuarine Research Reserve,ncbt,,small_red
